0.18400	-0.21587	-2.33039	-12.14733	0.11592	1.23582	5.93597	0.07251	0.79115	4.39573	
0.18500	-0.21820	-2.34253	-12.13338	0.11716	1.24175	5.91505	0.07330	0.79555	4.39825	
0.18600	-0.22055	-2.35465	-12.11921	0.11840	1.24765	5.89380	0.07410	0.79994	4.40080	
0.18700	-0.22291	-2.36676	-12.10482	0.11965	1.25354	5.87222	0.07490	0.80435	4.40339	
0.18800	-0.22529	-2.37886	-12.09021	0.12091	1.25940	5.85033	0.07571	0.80875	4.40601	
0.18900	-0.22767	-2.39095	-12.07537	0.12217	1.26524	5.82810	0.07652	0.81316	4.40867	
0.19000	-0.23007	-2.40301	-12.06032	0.12344	1.27105	5.80554	0.07733	0.81757	4.41136	
0.19100	-0.23248	-2.41507	-12.04503	0.12472	1.27685	5.78265	0.07815	0.82198	4.41410	
0.19200	-0.23490	-2.42710	-12.02952	0.12600	1.28262	5.75942	0.07898	0.82640	4.41686	
0.19300	-0.23733	-2.43912	-12.01378	0.12728	1.28837	5.73586	0.07981	0.83082	4.41967	
0.19400	-0.23978	-2.45113	-11.99780	0.12857	1.29409	5.71195	0.08064	0.83524	4.42251	
0.19500	-0.24223	-2.46312	-11.98160	0.12987	1.29979	5.68770	0.08148	0.83966	4.42539	
0.19600	-0.24470	-2.47509	-11.96515	0.13117	1.30547	5.66310	0.08232	0.84409	4.42831	
0.19700	-0.24718	-2.48705	-11.94847	0.13248	1.31112	5.63816	0.08317	0.84852	4.43126	
0.19800	-0.24968	-2.49899	-11.93154	0.13379	1.31674	5.61286	0.08402	0.85295	4.43425	
0.19900	-0.25218	-2.51091	-11.91438	0.13511	1.32234	5.58720	0.08487	0.85739	4.43728	
0.20000	-0.25470	-2.52282	-11.89697	0.13644	1.32792	5.56120	0.08573	0.86182	4.44034	
0.20100	-0.25723	-2.53471	-11.87932	0.13777	1.33347	5.53483	0.08660	0.86627	4.44345	
0.20200	-0.25977	-2.54658	-11.86141	0.13911	1.33899	5.50810	0.08746	0.87071	4.44659	
0.20300	-0.26232	-2.55843	-11.84326	0.14045	1.34448	5.48100	0.08834	0.87516	4.44977	
0.20400	-0.26489	-2.57026	-11.82486	0.14179	1.34995	5.45354	0.08921	0.87961	4.45298	
0.20500	-0.26746	-2.58208	-11.80621	0.14315	1.35539	5.42571	0.09010	0.88407	4.45624	
0.20600	-0.27005	-2.59388	-11.78729	0.14451	1.36080	5.39751	0.09098	0.88852	4.45953	
0.20700	-0.27265	-2.60565	-11.76813	0.14587	1.36618	5.36894	0.09187	0.89298	4.46286	
0.20800	-0.27526	-2.61741	-11.74870	0.14724	1.37154	5.33999	0.09277	0.89745	4.46623	
0.20900	-0.27788	-2.62915	-11.72902	0.14861	1.37686	5.31066	0.09367	0.90192	4.46964	
0.21000	-0.28052	-2.64087	-11.70907	0.14999	1.38216	5.28095	0.09457	0.90639	4.47309	
0.21100	-0.28317	-2.65257	-11.68885	0.15138	1.38742	5.25086	0.09548	0.91086	4.47657	
0.21200	-0.28582	-2.66425	-11.66838	0.15277	1.39266	5.22038	0.09639	0.91534	4.48009	
0.21300	-0.28849	-2.67591	-11.64763	0.15416	1.39787	5.18952	0.09731	0.91982	4.48365	
0.21400	-0.29118	-2.68754	-11.62661	0.15556	1.40304	5.15827	0.09823	0.92431	4.48725	
0.21500	-0.29387	-2.69916	-11.60533	0.15697	1.40818	5.12662	0.09916	0.92880	4.49089	
0.21600	-0.29657	-2.71075	-11.58377	0.15838	1.41329	5.09458	0.10009	0.93329	4.49456	
0.21700	-0.29929	-2.72233	-11.56193	0.15979	1.41837	5.06215	0.10103	0.93779	4.49828	
0.21800	-0.30202	-2.73388	-11.53982	0.16121	1.42342	5.02931	0.10197	0.94229	4.50203	
0.21900	-0.30476	-2.74541	-11.51743	0.16264	1.42843	4.99608	0.10291	0.94679	4.50582	
0.22000	-0.30751	-2.75691	-11.49477	0.16407	1.43341	4.96244	0.10386	0.95130	4.50965	
0.22100	-0.31027	-2.76840	-11.47181	0.16551	1.43835	4.92840	0.10481	0.95581	4.51351	
0.22200	-0.31305	-2.77986	-11.44858	0.16695	1.44327	4.89396	0.10577	0.96033	4.51741	
0.22300	-0.31583	-2.79129	-11.42506	0.16839	1.44814	4.85910	0.10673	0.96485	4.52136	
0.22400	-0.31863	-2.80271	-11.40126	0.16984	1.45298	4.82384	0.10770	0.96937	4.52533	
0.22500	-0.32144	-2.81410	-11.37716	0.17130	1.45779	4.78816	0.10867	0.97390	4.52935	
0.22600	-0.32426	-2.82546	-11.35278	0.17276	1.46256	4.75207	0.10965	0.97843	4.53340	
0.22700	-0.32709	-2.83680	-11.32811	0.17423	1.46729	4.71557	0.11063	0.98296	4.53749	
0.22800	-0.32993	-2.84812	-11.30314	0.17569	1.47199	4.67865	0.11162	0.98750	4.54162	
0.22900	-0.33278	-2.85941	-11.27788	0.17717	1.47665	4.64130	0.11261	0.99205	4.54579	
0.23000	-0.33565	-2.87067	-11.25232	0.17865	1.48127	4.60354	0.11360	0.99659	4.54999	
0.23100	-0.33853	-2.88191	-11.22646	0.18013	1.48586	4.56536	0.11460	1.00115	4.55423	
0.23200	-0.34141	-2.89313	-11.20031	0.18162	1.49040	4.52675	0.11560	1.00570	4.55850	
0.23300	-0.34431	-2.90431	-11.17385	0.18311	1.49491	4.48771	0.11661	1.01026	4.56281	
0.23400	-0.34722	-2.91547	-11.14709	0.18461	1.49938	4.44825	0.11762	1.01483	4.56716	
0.23500	-0.35014	-2.92661	-11.12003	0.18611	1.50381	4.40836	0.11864	1.01940	4.57154	
0.23600	-0.35308	-2.93771	-11.09266	0.18762	1.50820	4.36803	0.11966	1.02397	4.57595	
0.23700	-0.35602	-2.94879	-11.06498	0.18913	1.51254	4.32728	0.12069	1.02855	4.58041	
0.23800	-0.35897	-2.95984	-11.03700	0.19064	1.51685	4.28609	0.12172	1.03313	4.58489	
0.23900	-0.36194	-2.97087	-11.00871	0.19216	1.52112	4.24447	0.12275	1.03772	4.58942	
0.24000	-0.36491	-2.98186	-10.98010	0.19368	1.52534	4.20242	0.12379	1.04231	4.59397	
0.24100	-0.36790	-2.99283	-10.95119	0.19521	1.52952	4.15992	0.12484	1.04691	4.59856	
0.24200	-0.37090	-3.00376	-10.92196	0.19674	1.53366	4.11699	0.12589	1.05151	4.60319	
0.24300	-0.37391	-3.01467	-10.89241	0.19828	1.53775	4.07362	0.12694	1.05611	4.60784	
0.24400	-0.37693	-3.02555	-10.86255	0.19982	1.54181	4.02980	0.12800	1.06072	4.61253	
0.24500	-0.37996	-3.03639	-10.83237	0.20136	1.54581	3.98555	0.12906	1.06534	4.61725	
0.24600	-0.38300	-3.04721	-10.80187	0.20291	1.54978	3.94085	0.13013	1.06996	4.62201	
0.24700	-0.38605	-3.05800	-10.77105	0.20446	1.55369	3.89571	0.13120	1.07458	4.62679	
0.24800	-0.38912	-3.06875	-10.73991	0.20602	1.55757	3.85012	0.13228	1.07921	4.63161	
0.24900	-0.39219	-3.07948	-10.70845	0.20758	1.56139	3.80409	0.13336	1.08385	4.63646	
0.25000	-0.39528	-3.09017	-10.67666	0.20914	1.56518	3.75761	0.13445	1.08848	4.64134	
0.25100	-0.39837	-3.10083	-10.64455	0.21071	1.56891	3.71068	0.13554	1.09313	4.64625	
0.25200	-0.40148	-3.11146	-10.61211	0.21228	1.57260	3.66331	0.13663	1.09778	4.65119	
0.25300	-0.40460	-3.12205	-10.57934	0.21385	1.57624	3.61548	0.13773	1.10243	4.65616	
0.25400	-0.40772	-3.13262	-10.54625	0.21543	1.57983	3.56721	0.13884	1.10709	4.66115	
